:START_ID,name,:END_ID,:TYPE
dbb0360000,DBB-36,bp001000201,PERFORMED_IN
dbb0360000,DBB-36,bp001000701,PERFORMED_IN
dbb0370000,DBB-37,bp001000201,PERFORMED_IN
dbb0370000,DBB-37,bp001000301,PERFORMED_IN
dbb0370000,DBB-37,bp001000401,PERFORMED_IN
dbb0380000,DBB-38,bp000220101,PERFORMED_IN
dbb0390000,DBB-39,bp001000401,PERFORMED_IN
dbb0390000,DBB-39,bp001000501,PERFORMED_IN
dbb0400000,DBB-40,bp001000301,PERFORMED_IN
dbb0410000,DBB-41,bp001000301,PERFORMED_IN
dbb0420000,DBB-42,bp001000301,PERFORMED_IN
dbb0430000,DBB-43,bp001000301,PERFORMED_IN
dbb0440000,DBB-44,bp001000301,PERFORMED_IN
dbb0450000,DBB-45,bp001000301,PERFORMED_IN
dbb0460000,DBB-46,bp001000901,PERFORMED_IN
dbb0470000,DBB-47,bp001000201,PERFORMED_IN
dbb0470000,DBB-47,bp001000301,PERFORMED_IN
dbb0470000,DBB-47,bp001000401,PERFORMED_IN
dbb0470000,DBB-47,bp001000701,PERFORMED_IN
dbb0480000,DBB-48,bp001000201,PERFORMED_IN
dbb0480000,DBB-48,bp001000301,PERFORMED_IN
dbb0480000,DBB-48,bp001000701,PERFORMED_IN
dbb0490000,DBB-49,bp001000201,PERFORMED_IN
dbb0490000,DBB-49,bp001000301,PERFORMED_IN
dbb0490000,DBB-49,bp001000401,PERFORMED_IN
dbb0490000,DBB-49,bp001000701,PERFORMED_IN
dbb0490100,DBB-49.01,bp001000201,PERFORMED_IN
dbb0500000,DBB-50,bp001000201,PERFORMED_IN
dbb0500000,DBB-50,bp001000301,PERFORMED_IN
dbb0500000,DBB-50,bp001000401,PERFORMED_IN
dbb0500000,DBB-50,bp001000701,PERFORMED_IN
dbb0510000,DBB-51,bp000220101,PERFORMED_IN
dbb0510000,DBB-51,bp001000201,PERFORMED_IN
dbb0520000,DBB-52,bp000220101,PERFORMED_IN
dbb0520000,DBB-52,bp001000201,PERFORMED_IN
dbb0530000,DBB-53,bp000220101,PERFORMED_IN
dbb0530000,DBB-53,bp001000201,PERFORMED_IN
dbb0540000,DBB-54,bp000220101,PERFORMED_IN
dbb0540000,DBB-54,bp001000201,PERFORMED_IN
dbb0550000,DBB-55,bp001000201,PERFORMED_IN
dbb0550000,DBB-55,bp001000301,PERFORMED_IN
dbb0550000,DBB-55,bp001000701,PERFORMED_IN
dbb0560000,DBB-56,bp001000201,PERFORMED_IN
dbb0560000,DBB-56,bp001000301,PERFORMED_IN
dbb0560000,DBB-56,bp001000701,PERFORMED_IN
