:START_ID,name,:END_ID,:TYPE
smr1480000,SMR-148,nepssrskw025,CONTAINS
smr1480000,SMR-148,nepssrskw008,CONTAINS
smr1490000,SMR-149,nepssrskw167,CONTAINS
smr1490000,SMR-149,nepssrskw145,CONTAINS
smr1490000,SMR-149,nepssrskw050,CONTAINS
smr1490000,SMR-149,nepssrskw015,CONTAINS
smr1490000,SMR-149,nepssrskw008,CONTAINS
smr1490000,SMR-149,nepssrskw001,CONTAINS
smr1500000,SMR-150,nepssrskw170,CONTAINS
smr1500000,SMR-150,nepssrskw123,CONTAINS
smr1500000,SMR-150,nepssrskw025,CONTAINS
smr1500000,SMR-150,nepssrskw007,CONTAINS
smw0010000,SMW-01,nepssrskw396,CONTAINS
smw0010000,SMW-01,nepssrskw376,CONTAINS
smw0010000,SMW-01,nepssrskw182,CONTAINS
smw0010000,SMW-01,nepssrskw156,CONTAINS
smw0010000,SMW-01,nepssrskw110,CONTAINS
smw0010000,SMW-01,nepssrskw068,CONTAINS
smw0010000,SMW-01,nepssrskw065,CONTAINS
smw0010000,SMW-01,nepssrskw064,CONTAINS
smw0010000,SMW-01,nepssrskw016,CONTAINS
smw0010000,SMW-01,nepssrskw012,CONTAINS
smw0010000,SMW-01,nepssrskw003,CONTAINS
smw0010000,SMW-01,nepssrskw001,CONTAINS
smw0020000,SMW-02,nepssrskw136,CONTAINS
smw0020000,SMW-02,nepssrskw110,CONTAINS
smw0020000,SMW-02,nepssrskw073,CONTAINS
smw0020000,SMW-02,nepssrskw064,CONTAINS
smw0020000,SMW-02,nepssrskw013,CONTAINS
smw0020000,SMW-02,nepssrskw012,CONTAINS
smw0030000,SMW-03,nepssrskw210,CONTAINS
smw0030000,SMW-03,nepssrskw167,CONTAINS
smw0030000,SMW-03,nepssrskw065,CONTAINS
smw0030000,SMW-03,nepssrskw022,CONTAINS
smw0030000,SMW-03,nepssrskw018,CONTAINS
smw0030000,SMW-03,nepssrskw016,CONTAINS
smw0030000,SMW-03,nepssrskw013,CONTAINS
smw0040000,SMW-04,nepssrskw144,CONTAINS
smw0040000,SMW-04,nepssrskw064,CONTAINS
smw0040000,SMW-04,nepssrskw044,CONTAINS
smw0040000,SMW-04,nepssrskw026,CONTAINS
smw0040000,SMW-04,nepssrskw013,CONTAINS
smw0040000,SMW-04,nepssrskw001,CONTAINS
smw0050000,SMW-05,nepssrskw355,CONTAINS
smw0050000,SMW-05,nepssrskw113,CONTAINS
smw0050000,SMW-05,nepssrskw086,CONTAINS
smw0050000,SMW-05,nepssrskw033,CONTAINS
smw0050000,SMW-05,nepssrskw015,CONTAINS
smw0050000,SMW-05,nepssrskw013,CONTAINS
smw0050000,SMW-05,nepssrskw001,CONTAINS
smw0060000,SMW-06,nepssrskw355,CONTAINS
smw0060000,SMW-06,nepssrskw113,CONTAINS
smw0060000,SMW-06,nepssrskw086,CONTAINS
smw0060000,SMW-06,nepssrskw034,CONTAINS
smw0060000,SMW-06,nepssrskw033,CONTAINS
smw0060000,SMW-06,nepssrskw015,CONTAINS
smw0060000,SMW-06,nepssrskw001,CONTAINS
smw0070000,SMW-07,nepssrskw243,CONTAINS
smw0070000,SMW-07,nepssrskw065,CONTAINS
smw0070000,SMW-07,nepssrskw043,CONTAINS
smw0070000,SMW-07,nepssrskw030,CONTAINS
smw0070000,SMW-07,nepssrskw018,CONTAINS
smw0070000,SMW-07,nepssrskw015,CONTAINS
smw0070000,SMW-07,nepssrskw013,CONTAINS
smw0070000,SMW-07,nepssrskw001,CONTAINS
smw0080000,SMW-08,nepssrskw149,CONTAINS
smw0080000,SMW-08,nepssrskw071,CONTAINS
smw0080000,SMW-08,nepssrskw069,CONTAINS
smw0080000,SMW-08,nepssrskw053,CONTAINS
smw0080000,SMW-08,nepssrskw015,CONTAINS
smw0080000,SMW-08,nepssrskw013,CONTAINS
smw0080000,SMW-08,nepssrskw011,CONTAINS
smw0080000,SMW-08,nepssrskw006,CONTAINS
smw0080000,SMW-08,nepssrskw002,CONTAINS
smw0080000,SMW-08,nepssrskw001,CONTAINS
smw0090000,SMW-09,nepssrskw045,CONTAINS
smw0090000,SMW-09,nepssrskw013,CONTAINS
smw0090000,SMW-09,nepssrskw003,CONTAINS
smw0100000,SMW-10,nepssrskw139,CONTAINS
smw0100000,SMW-10,nepssrskw089,CONTAINS
smw0100000,SMW-10,nepssrskw045,CONTAINS
smw0100000,SMW-10,nepssrskw023,CONTAINS
smw0100000,SMW-10,nepssrskw013,CONTAINS
smw0100000,SMW-10,nepssrskw004,CONTAINS
smw0110000,SMW-11,nepssrskw276,CONTAINS
smw0110000,SMW-11,nepssrskw108,CONTAINS
smw0110000,SMW-11,nepssrskw045,CONTAINS
smw0110000,SMW-11,nepssrskw013,CONTAINS
smw0110100,SMW-11.01,nepssrskw038,CONTAINS
smw0110100,SMW-11.01,nepssrskw013,CONTAINS
smw0110100,SMW-11.01,nepssrskw011,CONTAINS
smw0110100,SMW-11.01,nepssrskw006,CONTAINS
smw0110100,SMW-11.01,nepssrskw002,CONTAINS
smw0110200,SMW-11.02,nepssrskw138,CONTAINS
smw0110200,SMW-11.02,nepssrskw013,CONTAINS
smw0110200,SMW-11.02,nepssrskw011,CONTAINS
smw0110200,SMW-11.02,nepssrskw006,CONTAINS
smw0110200,SMW-11.02,nepssrskw002,CONTAINS
smw0110300,SMW-11.03,nepssrskw316,CONTAINS
smw0110300,SMW-11.03,nepssrskw262,CONTAINS
smw0110300,SMW-11.03,nepssrskw013,CONTAINS
smw0110300,SMW-11.03,nepssrskw011,CONTAINS
smw0110300,SMW-11.03,nepssrskw006,CONTAINS
smw0110300,SMW-11.03,nepssrskw002,CONTAINS
smw0110400,SMW-11.04,nepssrskw316,CONTAINS
smw0110400,SMW-11.04,nepssrskw060,CONTAINS
smw0110400,SMW-11.04,nepssrskw013,CONTAINS
smw0110400,SMW-11.04,nepssrskw011,CONTAINS
smw0110400,SMW-11.04,nepssrskw006,CONTAINS
smw0110400,SMW-11.04,nepssrskw002,CONTAINS
smw0110500,SMW-11.05,nepssrskw316,CONTAINS
smw0110500,SMW-11.05,nepssrskw108,CONTAINS
smw0110500,SMW-11.05,nepssrskw013,CONTAINS
smw0110500,SMW-11.05,nepssrskw011,CONTAINS
smw0110500,SMW-11.05,nepssrskw006,CONTAINS
smw0110500,SMW-11.05,nepssrskw002,CONTAINS
smw0110600,SMW-11.06,nepssrskw316,CONTAINS
smw0110600,SMW-11.06,nepssrskw084,CONTAINS
smw0110600,SMW-11.06,nepssrskw031,CONTAINS
smw0110600,SMW-11.06,nepssrskw013,CONTAINS
smw0110600,SMW-11.06,nepssrskw011,CONTAINS
smw0110600,SMW-11.06,nepssrskw006,CONTAINS
smw0110600,SMW-11.06,nepssrskw002,CONTAINS
smw0120000,SMW-12,nepssrskw345,CONTAINS
smw0120000,SMW-12,nepssrskw309,CONTAINS
smw0120000,SMW-12,nepssrskw301,CONTAINS
smw0120000,SMW-12,nepssrskw262,CONTAINS
smw0120000,SMW-12,nepssrskw149,CONTAINS
smw0120000,SMW-12,nepssrskw119,CONTAINS
smw0120000,SMW-12,nepssrskw108,CONTAINS
smw0120000,SMW-12,nepssrskw071,CONTAINS
smw0120000,SMW-12,nepssrskw045,CONTAINS
smw0120000,SMW-12,nepssrskw038,CONTAINS
smw0120000,SMW-12,nepssrskw031,CONTAINS
smw0120000,SMW-12,nepssrskw015,CONTAINS
smw0120000,SMW-12,nepssrskw013,CONTAINS
smw0130000,SMW-13,nepssrskw085,CONTAINS
smw0130000,SMW-13,nepssrskw045,CONTAINS
smw0130000,SMW-13,nepssrskw013,CONTAINS
smw0140000,SMW-14,nepssrskw263,CONTAINS
smw0140000,SMW-14,nepssrskw204,CONTAINS
smw0140000,SMW-14,nepssrskw063,CONTAINS
smw0140000,SMW-14,nepssrskw028,CONTAINS
smw0140000,SMW-14,nepssrskw027,CONTAINS
smw0140000,SMW-14,nepssrskw013,CONTAINS
smw0140000,SMW-14,nepssrskw003,CONTAINS
smw0150000,SMW-15,nepssrskw263,CONTAINS
smw0150000,SMW-15,nepssrskw082,CONTAINS
smw0150000,SMW-15,nepssrskw063,CONTAINS
smw0150000,SMW-15,nepssrskw027,CONTAINS
smw0150000,SMW-15,nepssrskw013,CONTAINS
smw0150000,SMW-15,nepssrskw003,CONTAINS
smw0160000,SMW-16,nepssrskw170,CONTAINS
smw0160000,SMW-16,nepssrskw068,CONTAINS
smw0160000,SMW-16,nepssrskw049,CONTAINS
smw0160000,SMW-16,nepssrskw016,CONTAINS
smw0160000,SMW-16,nepssrskw015,CONTAINS
smw0160000,SMW-16,nepssrskw013,CONTAINS
smw0170000,SMW-17,nepssrskw170,CONTAINS
smw0170000,SMW-17,nepssrskw034,CONTAINS
smw0170000,SMW-17,nepssrskw013,CONTAINS
smw0170000,SMW-17,nepssrskw001,CONTAINS
smw0180000,SMW-18,nepssrskw076,CONTAINS
smw0180000,SMW-18,nepssrskw057,CONTAINS
smw0180000,SMW-18,nepssrskw032,CONTAINS
smw0180000,SMW-18,nepssrskw026,CONTAINS
smw0180000,SMW-18,nepssrskw021,CONTAINS
smw0180000,SMW-18,nepssrskw015,CONTAINS
smw0180000,SMW-18,nepssrskw008,CONTAINS
smw0180000,SMW-18,nepssrskw007,CONTAINS
smw0180100,SMW-18.01,nepssrskw076,CONTAINS
